"lat","lon","sst","bathy","bathyrms","slope","aspect","chl","uy10","wekm","eke","sshd","month"
31,235,16.4716663361,-4221.75,59.8967781067,20.2089080811,181.468414307,0.132299989462,-6.38974285126,-1.51646599988e-06,0.0019492813465279,-0.00404012016952,6
31,235.25,16.3908348083,-4257,105.44960022,28.6053981781,168.457107544,0.132857143879,-6.7787976265,-3.07120444631e-06,0.0019492813465279,-0.00404012016952,6
31,235.5,16.4150009155,-4188.5,225.999450684,33.199760437,224.836044312,0.129099994898,-6.66190910339,-3.68745577362e-06,0.00048552741820614,-0.0344847999513,6
31,235.75,16.6381244659,-4154.75,42.0987892151,23.4530067444,207.430023193,0.116727277637,-6.93692159653,-1.16455726129e-06,0.00048552741820614,-0.0344847999513,6
31,236,16.6131248474,-4140,46.1885681152,21.7411956787,217.651199341,0.122599996626,-6.42347669601,7.26118912553e-07,0.000221848061029537,-0.0259559005499,6
31,236.25,16.4407138824,-4096.625,84.3670806885,19.9032802582,187.956054688,0.129222214222,-6.26802778244,2.64745068534e-07,0.000221848061029537,-0.0259559005499,6
31,236.5,16.202501297,-4065.375,62.7517585754,19.2677841187,190.784515381,0.158499985933,-6.57684135437,2.47699131251e-06,0.000590545984892284,-0.0103399995714,6
31,236.75,15.8841676712,-4062.5,79.7113494873,27.0130882263,218.559204102,0.193833351135,-6.25530147552,-7.64440699186e-07,0.000590545984892284,-0.0103399995714,6
31,237,15.6994457245,-4084.875,144.218673706,41.5128593445,170.503921509,0.232769235969,-5.51654005051,-7.64440699186e-07,0.00988786950790745,-0.0654838979244,6
31,237.25,15.6783323288,-4100,137.894134521,47.7057304382,174.928497314,0.270999997854,-5.70243597031,-2.24965674533e-06,0.00988786950790745,-0.0654838979244,6
31,237.5,15.7342863083,-4114.75,102.655044556,46.9935379028,198.45425415,0.283399999142,-5.82604455948,-8.29978773709e-07,0.00578430522408856,-0.138732999563,6
31,237.75,15.8883333206,-4123.75,84.5434417725,44.4047088623,197.105300903,0.281555533409,-6.11915159225,-8.29978773709e-07,0.00578430522408856,-0.138732999563,6
31,238,16.1180000305,-4120,119.770957947,32.152141571,189.482696533,0.270299971104,-5.77421188354,-1.20676008919e-06,0.00115450559142873,-0.134188994765,6
31,238.25,16.3575000763,-4099.75,57.1092567444,25.588684082,198.888778687,0.255999982357,-5.94901800156,-2.1040179945e-06,0.00115450559142873,-0.134188994765,6
31,238.5,16.6431236267,-4040,69.318397522,24.1628341675,237.031845093,0.256222218275,-5.8552570343,-1.23277834518e-06,0.000454953298349672,-0.102067999542,6
31,238.75,16.6106243134,-3951,80.8579101562,29.4997081757,196.601013184,0.289499998093,-5.59295129776,-2.09048707234e-07,0.000454953298349672,-0.102067999542,6
31,239,16.897857666,-3947.875,60.9937667847,24.6741886139,209.559082031,0.310625016689,-5.72781944275,-2.5634332701e-07,0.000515328659594711,-0.0706252008677,6
31,239.25,17.3758335114,-3866.75,65.5661849976,17.2092075348,232.74105835,0.30220001936,-5.72670316696,-2.09048707234e-07,0.000515328659594711,-0.0706252008677,6
31,239.5,17.5416660309,-3855,40.0071334839,15.5498580933,142.2890625,0.27349999547,-5.67144918442,2.56456041825e-06,0.000740289784498462,-0.0726874992251,6
31,239.75,17.5183334351,-3888,48.6850318909,18.830083847,217.046081543,0.230428576469,-5.45279359818,-3.05555175828e-07,0.000740289784498462,-0.0726874992251,6
31,240,17.6040000916,-3765.625,91.9630050659,23.2358036041,221.339294434,0.204999998212,-5.22760677338,-6.71639952543e-07,0.00109766912567744,-0.0754280984402,6
31,240.25,17.7950019836,-3654,147.370452881,30.1229896545,207.065948486,0.194500014186,-5.19186019897,-1.83310828561e-06,0.00109766912567744,-0.0754280984402,6
31,240.5,17.9166660309,-3661.75,124.86341095,20.8877906799,158.653121948,0.16766667366,-4.9510307312,-8.96656786153e-07,0.00951105839373181,-0.036280401051,6
31,240.75,18.0925006866,-3668.125,76.2209320068,17.5432090759,179.060165405,0.160571441054,-5.07066965103,3.02898547488e-06,0.00951105839373181,-0.036280401051,6
31,241,18.2214279175,-3448.5,275.43145752,50.1032791138,237.99432373,0.151285722852,-4.61344146729,1.17825288726e-06,0.0107302466351518,0.0232222005725,6
31,241.25,18.7125015259,-2719.5,427.669158936,67.1327667236,225.042510986,0.131999999285,-4.54971456528,2.87450461656e-06,0.0107302466351518,0.0232222005725,6
31,241.5,18.9492855072,-2018,338.636657715,56.2618179321,206.024200439,0.119125001132,-4.49482440948,3.12003658109e-06,0.011261042512032,0.0398065000772,6
31,241.75,19.4708347321,-1778,141.258117676,46.0534553528,211.270782471,0.117166668177,-4.62213087082,3.68793303096e-06,0.011261042512032,0.0398065000772,6
31,242,19.7366657257,-1686.5,189.022827148,45.3996543884,205.253479004,0.135800004005,-4.27302503586,3.45236480825e-06,0.00971609824344102,0.00979665014893,6
31,242.25,19.3933315277,-1761,212.927978516,34.0892524719,183.287719727,0.203999996185,-4.01586103439,1.40890119837e-06,0.00971609824344102,0.00979665014893,6
31,242.5,19.0839996338,-1827.25,152.88230896,32.8374099731,146.71484375,0.23140001297,-4.02443552017,1.40890119837e-06,0.00131192833839827,-0.026692500338,6
31,242.75,18.3125,-1861.75,185.66418457,53.8994941711,135.861129761,0.262400001287,-3.92128300667,1.40890119837e-06,0.00131192833839827,-0.026692500338,6
31,243,17.986000061,-1911.25,266.553649902,62.7508850098,190.249633789,0.425857156515,-3.71490049362,1.82955693617e-06,0.000371024656977185,-0.0332584008574,6
31,243.25,17.6862506866,-1532.75,275.043457031,63.9351577759,236.736572266,1.10399997234,-3.40274357796,6.99371594237e-06,0.000371024656977185,-0.0332584008574,6
31,243.5,17.3658332825,-207.5,468.40637207,32.7953414917,248.600036621,1.9734287262,-2.52469158173,7.20289972378e-06,0.00103822665807524,-0.0229155998677,6
31,243.75,17.1522903442,NA,NA,NA,NA,8.60700035095,NA,NA,0.00103822665807524,-0.0229155998677,6
31,244,16.1650009155,NA,NA,NA,NA,20.8709220886,NA,NA,NA,-0.0171572007239,6
31,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0171572007239,6
31,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327927991748,6
31,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327927991748,6
31,245,NA,NA,NA,NA,NA,NA,NA,NA,0.0318404830207092,-0.0638912469149,6
31.25,225,19.6293754578,-4688.25,127.561790466,54.3059501648,227.237930298,0.0654285699129,-4.07767868042,-1.4968487676e-06,0.000256449254247022,-0.0105915004387,6
31.25,225.25,19.7624988556,-4610,169.195571899,52.8662452698,160.146560669,0.062874995172,-4.59184026718,-6.90983995355e-07,0.000256449254247022,-0.0105915004387,6
31.25,225.5,19.9279994965,-4646,70.1461105347,30.7914447784,138.825119019,0.058749999851,-4.61815595627,-1.03128286355e-06,6.552727486226e-05,-0.0209560003132,6
31.25,225.75,19.9109992981,-4691,51.3028869629,16.5755958557,141.785354614,0.0625,-4.69319295883,-1.88001513379e-06,6.552727486226e-05,-0.0209560003132,6
31.25,226,19.6283359528,-4706,42.9387931824,14.9543457031,182.580978394,0.0617142878473,-5.0489897728,-1.6128575453e-06,3.54375670329929e-05,-0.0336663983762,6
31.25,226.25,19.5699996948,-4671,67.2423477173,21.4131679535,232.30607605,0.0610000006855,-4.94229507446,-1.37482425089e-06,3.54375670329929e-05,-0.0336663983762,6
31.25,226.5,19.7274990082,-4668,87.4317703247,39.9568595886,165.71572876,0.0607142820954,-5.19700145721,-3.05214393848e-06,0.00018042865542604,-0.0228055007756,6
31.25,226.75,19.7519989014,-4688.5,99.5858230591,38.2782669067,210.552871704,0.0603333301842,-5.68313169479,-3.99785994887e-06,0.00018042865542604,-0.0228055007756,6
31.25,227,19.2216663361,-4685,128.146682739,43.3887939453,229.716674805,0.0593333356082,-5.81674146652,-2.07591915569e-06,7.99804534236592e-05,0.000824688002467,6
31.25,227.25,19.1212501526,-4653,105.420646667,44.0181503296,198.567749023,0.0583333335817,-5.36317491531,-3.2520545119e-06,7.99804534236592e-05,0.000824688002467,6
31.25,227.5,19.0225009918,-4677.75,148.745178223,33.3848152161,169.695999146,0.058250002563,-5.6408867836,-2.51264827966e-06,9.03093898438337e-05,-0.00486931018531,6
31.25,227.75,18.8589992523,-4734.125,87.3786468506,30.619972229,185.449905396,0.0539999976754,-5.76915788651,-2.51264827966e-06,9.03093898438337e-05,-0.00486931018531,6
31.25,228,18.8699989319,-4751,225.853378296,38.2695388794,167.736968994,0.050750002265,-6.14037561417,-2.58339764514e-06,0.000116639487344003,-0.0183931998909,6
31.25,228.25,18.7294445038,-4716.5,174.692123413,32.2671928406,200.909255981,0.0524444431067,-5.84103345871,-2.59894545707e-06,0.000116639487344003,-0.0183931998909,6
31.25,228.5,17.968000412,-4626,71.9874343872,24.5425739288,196.588241577,0.0600000023842,-6.06241416931,-6.47295848921e-07,0.000351267119131531,-0.0182955991477,6
31.25,228.75,17.7835712433,-4596,83.7253112793,20.5915737152,181.311416626,0.0676666721702,-5.87227773666,-1.36865253353e-06,0.000351267119131531,-0.0182955991477,6
31.25,229,17.4888896942,-4559.75,98.1399230957,26.7187690735,158.456665039,0.0728750005364,-6.06720924377,-1.88046317362e-06,0.00239149657589372,-0.0296084992588,6
31.25,229.25,17.3199996948,-4636.5,146.823913574,30.7199077606,175.8724823,0.0817500054836,-6.17223787308,-1.36865253353e-06,0.00239149657589372,-0.0296084992588,6
31.25,229.5,17.3757152557,-4684,115.278175354,30.2130355835,180.753845215,0.0879999995232,-6.3972401619,-1.96465657609e-06,0.0064024354178031,-0.0956605002284,6
31.25,229.75,17.4518737793,-4642.75,126.256271362,26.5265827179,203.860443115,0.0917777717113,-6.5175538063,-1.28124406729e-06,0.0064024354178031,-0.0956605002284,6
31.25,230,17.5385704041,-4578,45,18.1002826691,181.972412109,0.0910000056028,-6.69473934174,-2.29994043366e-06,0.00303403800422201,-0.156653001904,6
31.25,230.25,17.6166667938,-4542,58.8255157471,18.0129165649,189.682525635,0.0878750011325,-6.27782821655,-3.63414233107e-06,0.00303403800422201,-0.156653001904,6
31.25,230.5,17.4818744659,-4456,200.94581604,23.3779029846,211.475906372,0.0861999988556,-6.46145486832,-1.52484096816e-06,0.000883031894263576,-0.185644000769,6
31.25,230.75,17.5143756866,-4458,57.6619796753,17.03972435,182.550643921,0.0879999920726,-6.57320451736,-1.52484096816e-06,0.000883031894263576,-0.185644000769,6
31.25,231,17.4918727875,-4441.5,112.433830261,20.1686325073,176.797973633,0.0966363623738,-6.57155513763,-2.78035349766e-06,0.000942153570675201,-0.17063100636,6
31.25,231.25,17.3933315277,-4411.125,53.0127563477,18.5795021057,201.143692017,0.102750003338,-6.79434633255,-9.78051843958e-07,0.000942153570675201,-0.17063100636,6
31.25,231.5,17.2589988708,-4389,57.8709831238,18.9096698761,199.844787598,0.0749999955297,-6.74080467224,-2.16195417124e-06,0.00748596412487085,-0.113646000624,6
31.25,231.75,17.1466655731,-4361,80.713973999,20.3037643433,182.462966919,0.0746666714549,-7.08075618744,-1.68696305991e-06,0.00748596412487085,-0.113646000624,6
31.25,232,17.2700004578,-4308.5,173.973464966,33.3793296814,172.087371826,0.0721111148596,-7.40299081802,-1.05485886692e-08,0.00606725679470423,-0.0656505003572,6
31.25,232.25,17.3429985046,-4286,99.5158691406,34.6441307068,188.738494873,0.0712857097387,-7.32279682159,1.94793824448e-06,0.00606725679470423,-0.0656505003572,6
31.25,232.5,17.2749996185,-4234.375,149.636703491,46.1724700928,220.231079102,0.074142858386,-7.31039381027,1.94793824448e-06,0.00327997566435604,-0.040500100702,6
31.25,232.75,17.2309989929,-4196.5,210.526275635,35.4493026733,187.572097778,0.0765000060201,-7.04924297333,1.05507133696e-07,0.00327997566435604,-0.040500100702,6
31.25,233,17.2433338165,-4200.5,133.07119751,29.7803134918,147.967834473,0.0774999931455,-6.52423286438,-6.88729471676e-07,0.000446949289958291,-0.0172444991767,6
31.25,233.25,17.2250003815,-4240.5,63.3519096375,21.4762039185,147.461044312,0.0796666666865,-6.80056238174,-3.15450142807e-06,0.000446949289958291,-0.0172444991767,6
31.25,233.5,17.2314281464,-4262,48.8317222595,19.3021125793,163.416809082,0.081749998033,-6.90646362305,1.40256167924e-06,9.27421402134223e-05,-0.00321331992745,6
31.25,233.75,17.2371425629,-4269.75,207.754486084,32.0494155884,184.626144409,0.0804999992251,-6.43185281754,1.80041797648e-06,9.27421402134223e-05,-0.00321331992745,6
31.25,234,16.9707126617,-4278.375,210.952102661,36.8373603821,185.751907349,0.0910000056028,-6.63400316238,-2.25005027943e-08,6.79837302489893e-05,0.0129963997751,6
31.25,234.25,16.6975002289,-4295,76.122543335,18.4061908722,164.477279663,0.114166669548,-6.59969234467,-3.00806414089e-06,6.79837302489893e-05,0.0129963997751,6
31.25,234.5,16.4969997406,-4262.5,64.4392242432,18.6259460449,238.317489624,0.133444443345,-6.63982868195,-1.66628478837e-06,0.000737772004488845,0.0116239003837,6
31.25,234.75,16.3729991913,-4181.25,229.513565063,26.3095264435,215.306640625,0.136124998331,-6.58753633499,-1.01035857369e-06,0.000737772004488845,0.0116239003837,6
31.25,235,16.2509994507,-4236,354.42767334,32.7869491577,174.781066895,0.141249999404,-6.5721540451,-1.02647413769e-06,0.0019492813465279,-0.00404012016952,6
31.25,235.25,16.176109314,-4201.25,200.880233765,47.5715789795,198.833343506,0.14085714519,-6.45497131348,-5.82343034239e-07,0.0019492813465279,-0.00404012016952,6
31.25,235.5,16.1995010376,-4143,172.655914307,34.347366333,198.198959351,0.142222225666,-6.50737476349,-2.89797594633e-06,0.00048552741820614,-0.0344847999513,6
31.25,235.75,16.4335002899,-4133,62.1211891174,21.8392601013,175.57131958,0.134777784348,-6.82000780106,-1.75905995548e-06,0.00048552741820614,-0.0344847999513,6
31.25,236,16.5561103821,-4136.125,41.2946014404,19.8415393829,194.861831665,0.117000006139,-6.90176534653,4.91092642108e-08,0.000221848061029537,-0.0259559005499,6
31.25,236.25,16.3871421814,-4104.375,129.921264648,22.1416721344,195.589294434,0.131300002337,-7.00228357315,8.50291314691e-07,0.000221848061029537,-0.0259559005499,6
31.25,236.5,16.2012500763,-4101.5,48.1961479187,17.3080101013,213.351409912,0.150777772069,-6.6918091774,6.7718531227e-07,0.000590545984892284,-0.0103399995714,6
31.25,236.75,16.0649986267,-4089,91.2401580811,21.2760810852,225.005645752,0.171250000596,-6.26707172394,3.29849910941e-07,0.000590545984892284,-0.0103399995714,6
31.25,237,15.7271432877,-4092,66.925201416,32.1730041504,210.213317871,0.201222211123,-6.08957099915,2.49049350032e-07,0.00988786950790745,-0.0654838979244,6
31.25,237.25,15.5407133102,-4081.875,63.0066261292,40.5010948181,152.309463501,0.259181827307,-5.55326890945,-5.21687525179e-07,0.00988786950790745,-0.0654838979244,6
31.25,237.5,15.4087495804,-4075,191.259262085,52.0080757141,212.838928223,0.274300009012,-5.79690980911,-2.39769860855e-06,0.00578430522408856,-0.138732999563,6
31.25,237.75,15.4649991989,-4069.5,275.922607422,62.9223251343,213.279708862,0.284500032663,-6.35293054581,-8.29978773709e-07,0.00578430522408856,-0.138732999563,6
31.25,238,15.8092861176,-4075.5,318.487884521,47.1091537476,182.436004639,0.291000008583,-5.99114227295,-2.06422214433e-06,0.00115450559142873,-0.134188994765,6
31.25,238.25,16.0849990845,-4067.25,75.9884414673,27.5572605133,166.66557312,0.295249968767,-5.83023405075,-1.75352658971e-06,0.00115450559142873,-0.134188994765,6
31.25,238.5,16.5543746948,-3987.625,57.0163230896,19.6652698517,242.348220825,0.318125009537,-6.0083694458,-1.12186614842e-06,0.000454953298349672,-0.102067999542,6
31.25,238.75,16.5141658783,-3888.5,47.519657135,23.6039123535,204.923080444,0.371750026941,-5.88149595261,-1.12186614842e-06,0.000454953298349672,-0.102067999542,6
31.25,239,16.5866680145,-3927,104.231742859,26.4953155518,157.192733765,0.389000028372,-5.43644142151,-2.09048707234e-07,0.000515328659594711,-0.0706252008677,6
31.25,239.25,17.0333328247,-3905,70.5964126587,20.9107494354,214.754928589,0.387499988079,-5.3709897995,1.94596350411e-06,0.000515328659594711,-0.0706252008677,6
31.25,239.5,17.1574993134,-3859,39.9911193848,18.011674881,175.002456665,0.370571434498,-5.50117826462,1.46894046793e-06,0.000740289784498462,-0.0726874992251,6
31.25,239.75,17.220998764,-3875,65.0684509277,17.9997005463,200.18862915,0.308142870665,-5.19080162048,1.46894046793e-06,0.000740289784498462,-0.0726874992251,6
31.25,240,17.3670005798,-3794.625,25.2736034393,15.1653766632,244.593795776,0.267250001431,-5.27772092819,4.09400428225e-07,0.00109766912567744,-0.0754280984402,6
31.25,240.25,17.6350002289,-3707.625,62.0664100647,16.0138378143,231.811401367,0.259499996901,-5.6828455925,4.09400428225e-07,0.00109766912567744,-0.0754280984402,6
31.25,240.5,18.0069999695,-3669,35.8486175537,12.8392705917,152.619277954,0.195333316922,-5.01191139221,2.98676377497e-06,0.00951105839373181,-0.036280401051,6
31.25,240.75,18.2728557587,-3641.25,183.566604614,23.8236045837,217.607208252,0.165999993682,-4.93132591248,2.24149925998e-06,0.00951105839373181,-0.036280401051,6
31.25,241,18.392999649,-2336,1076.51062012,90.8809051514,224.511672974,0.153166666627,-4.45600652695,3.02898547488e-06,0.0107302466351518,0.0232222005725,6
31.25,241.25,18.6635704041,-1384,537.581298828,93.0634078979,196.310150146,0.141857147217,-4.05278730392,1.9996402898e-06,0.0107302466351518,0.0232222005725,6
31.25,241.5,18.6950016022,-1617,621.545532227,86.7596282959,167.675079346,0.137000009418,-3.91796374321,3.12003658109e-06,0.011261042512032,0.0398065000772,6
31.25,241.75,19.3183345795,-1710.375,371.437866211,76.993057251,195.876327515,0.150800004601,-3.90164113045,3.19601099363e-06,0.011261042512032,0.0398065000772,6
31.25,242,19.609998703,-1641,268.556396484,65.1244277954,166.688735962,0.210000008345,-3.79656672478,3.45236480825e-06,0.00971609824344102,0.00979665014893,6
31.25,242.25,19.3950004578,-1907,250.500305176,39.0083961487,164.141235352,0.230333343148,-3.44497227669,1.70236512531e-06,0.00971609824344102,0.00979665014893,6
31.25,242.5,19.1299991608,-1944.375,93.2373962402,35.1054534912,164.68687439,0.233428567648,-3.44469094276,2.0777104055e-06,0.00131192833839827,-0.026692500338,6
31.25,242.75,18.3592853546,-1693.625,238.824890137,50.000919342,181.33605957,0.25,-3.56101059914,1.70236512531e-06,0.00131192833839827,-0.026692500338,6
31.25,243,18.0741672516,-1334.625,225.504928589,74.2549057007,216.526275635,0.324000000954,-3.66839957237,1.45526882989e-06,0.000371024656977185,-0.0332584008574,6
31.25,243.25,17.8728561401,-965,472.221099854,56.7895927429,236.982070923,1.20471441746,-3.5589120388,6.82540257912e-06,0.000371024656977185,-0.0332584008574,6
31.25,243.5,17.50025177,-81.5,50.6858215332,12.1412506104,223.49105835,3.50872778893,NA,1.33230278152e-05,0.00103822665807524,-0.0229155998677,6
31.25,243.75,17.7950000763,NA,NA,NA,NA,20.3969173431,NA,NA,0.00103822665807524,-0.0229155998677,6
31.25,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0171572007239,6
31.25,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0171572007239,6
31.25,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327927991748,6
31.25,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0327927991748,6
31.25,245,NA,NA,NA,NA,NA,NA,NA,NA,0.0318404830207092,-0.0638912469149,6
31.5,225,19.4510002136,-4702.625,138.157043457,62.0026168823,155.384933472,0.0659999996424,-4.10877943039,-1.4968487676e-06,1.91033924206868e-05,-0.00711956014857,6
31.5,225.25,19.4762496948,-4613.5,170.143341064,49.106098175,185.117034912,0.0618333332241,-4.60346508026,-2.02985734177e-06,1.91033924206868e-05,-0.00711956014857,6
31.5,225.5,19.595998764,-4636.5,153.255264282,23.7119884491,146.883255005,0.0619999989867,-4.45050001144,-2.84692737296e-06,0.000147139178238672,-0.00939796958119,6
31.5,225.75,19.5233325958,-4663,27.5789813995,12.5464992523,138.648834229,0.0651428550482,-5.05204868317,-2.37967356043e-06,0.000147139178238672,-0.00939796958119,6
31.5,226,19.3407154083,-4684.5,47.6027297974,12.7821044922,121.406745911,0.0624285750091,-4.95670366287,-2.12436884794e-06,7.98252219602449e-05,-0.0129527002573,6
31.5,226.25,19.3664264679,-4684,40.7407035828,17.8333244324,225.865188599,0.0622857138515,-4.71517324448,-2.37298900174e-06,7.98252219602449e-05,-0.0129527002573,6
31.5,226.5,19.390832901,-4671,90.6104431152,28.9419994354,190.134216309,0.0622857138515,-4.89865207672,-2.55063878285e-06,5.73859882227708e-05,-0.00921119004488,6
31.5,226.75,18.9950008392,-4708.25,102.648376465,30.1682300568,188.721862793,0.0618000030518,-5.54204797745,-3.56223085873e-06,5.73859882227708e-05,-0.00921119004488,6
31.5,227,19.1025009155,-4690.5,67.962638855,28.6419200897,233.017456055,0.0608571432531,-5.60927724838,-3.2520545119e-06,1.6079958573104e-05,0.00470983982086,6
31.5,227.25,19.1200008392,-4635.5,94.4151535034,33.0507049561,208.450241089,0.0595000013709,-5.19137430191,-1.22698452287e-07,1.6079958573104e-05,0.00470983982086,6
31.5,227.5,18.9549999237,-4624,125.628067017,28.80427742,191.946807861,0.0570000000298,-5.51482391357,-2.51264827966e-06,2.37986336975101e-05,0.0129786999896,6
31.5,227.75,18.8649997711,-4601.5,113.229675293,35.1066131592,179.196975708,0.0541666708887,-5.78965902328,-2.03056444548e-07,2.37986336975101e-05,0.0129786999896,6
31.5,228,18.8128566742,-4598,154.847488403,48.1329040527,185.763153076,0.0512222237885,-5.98395776749,-2.03056444548e-07,5.91221961828685e-05,0.012628399767,6
31.5,228.25,18.5909996033,-4578,86.3691864014,32.2823905945,194.862258911,0.0536000020802,-5.92530632019,1.90510665021e-08,5.91221961828685e-05,0.012628399767,6
31.5,228.5,18.0269985199,-4554,70.5082778931,26.2695713043,178.201370239,0.0583333261311,-5.89371824265,-2.54977680925e-06,0.000688573819495553,0.0118907997385,6
31.5,228.75,17.8230018616,-4545.5,74.9496459961,25.6887226105,174.498428345,0.065375007689,-6.47272157669,-6.47295848921e-07,0.000688573819495553,0.0118907997385,6
31.5,229,17.3845005035,-4552.5,66.5409317017,22.9652347565,150.570907593,0.0722000002861,-6.18153190613,-8.04212447747e-07,0.000907170981917489,-0.00600471999496,6
31.5,229.25,17.26222229,-4595.5,92.5467147827,28.6637477875,147.614990234,0.080777771771,-6.33325481415,-6.24979747954e-07,0.000907170981917489,-0.00600471999496,6
31.5,229.5,17.2885704041,-4638,121.113899231,31.2083263397,146.292694092,0.0857500061393,-6.16858625412,-1.96465657609e-06,0.00322380302613815,-0.0569633990526,6
31.5,229.75,17.3899993896,-4626,123.481948853,30.0613288879,171.110153198,0.090499997139,-6.35275745392,-4.0538070607e-06,0.00322380302613815,-0.0569633990526,6
31.5,230,17.5333328247,-4571.375,86.045715332,17.666967392,190.305984497,0.0902500003576,-6.7406835556,-3.63414233107e-06,0.00463950881353656,-0.112972997129,6
31.5,230.25,17.5749988556,-4529.125,46.7021713257,17.5712623596,244.852920532,0.0859090983868,-6.42985248566,-8.0783638623e-07,0.00463950881353656,-0.112972997129,6
31.5,230.5,17.4969997406,-4427.25,46.0797843933,15.6062402725,240.766311646,0.0844444409013,-6.5567688942,-1.65545088748e-06,0.00139343532220936,-0.14684599638,6
31.5,230.75,17.5149993896,-4386.375,58.059135437,16.7591094971,216.570281982,0.0890000015497,-6.71398210526,-1.52484096816e-06,0.00139343532220936,-0.14684599638,6
31.5,231,17.4693756104,-4340,83.9733047485,22.4165878296,176.80947876,0.1018999964,-6.84410810471,5.73333977627e-07,0.000372034368999524,-0.144952997565,6
31.5,231.25,17.3887500763,-4325.625,61.6031761169,20.8080940247,207.91192627,0.0866666659713,-6.41707086563,-9.78051843958e-07,0.000372034368999524,-0.144952997565,6
31.5,231.5,17.0687484741,-4295,75.5946044922,20.2655487061,198.42741394,0.0799000039697,-6.66786003113,-9.78051843958e-07,0.000234730705177614,-0.13268700242,6
31.5,231.75,16.9930000305,-4277,83.0569000244,22.6356620789,174.903823853,0.0825555622578,-7.12144136429,-2.85511578113e-06,0.000234730705177614,-0.13268700242,6
31.5,232,16.9850006104,-4290,317.510009766,41.5002098083,175.910324097,0.0851111114025,-7.60113716125,-2.85511578113e-06,0.000505702588723826,-0.116780996323,6
31.5,232.25,17.0890007019,-4301.25,159.494735718,39.5665016174,182.832305908,0.081888884306,-7.50080537796,-1.41886312122e-06,0.000505702588723826,-0.116780996323,6
31.5,232.5,17.2600002289,-4326,107.048530579,28.6127357483,208.501159668,0.07689999789,-7.69337511063,-7.27632937014e-07,0.00165077959247621,-0.0950255990028,6
31.5,232.75,17.3980007172,-4251,91.3673477173,21.5229492188,208.501159668,0.0750000029802,-7.47044563293,3.64809068287e-07,0.00165077959247621,-0.0950255990028,6
31.5,233,17.4337501526,-4214.25,115.311805725,26.1004142761,149.541137695,0.0748571380973,-7.59702110291,4.19899457427e-08,0.00318434995215432,-0.063379496336,6
31.5,233.25,17.3616657257,-4268.75,119.313468933,22.2781925201,132.667114258,0.0749999955297,-7.01217937469,6.42138957119e-07,0.00318434995215432,-0.063379496336,6
31.5,233.5,17.3358325958,-4274,107.109428406,19.9873218536,157.679779053,0.0737499967217,-6.69415426254,4.54133441963e-09,0.00307180773637412,-0.0336535014212,6
31.5,233.75,17.2983341217,-4284.75,143.127700806,31.9618453979,176.246261597,0.0757500082254,-6.91354846954,2.2673177682e-06,0.00307180773637412,-0.0336535014212,6
31.5,234,16.9775009155,-4323.5,87.3888168335,27.8647289276,178.15574646,0.0973333343863,-6.859187603,3.64188963431e-07,0.00279418786296654,-0.0217512995005,6
31.5,234.25,16.4839992523,-4285.5,46.2616539001,20.0102920532,202.497360229,0.137428566813,-6.67842912674,3.64188963431e-07,0.00279418786296654,-0.0217512995005,6
31.5,234.5,16.3535709381,-4246.5,94.9428787231,21.0834960938,225.291702271,0.145888879895,-6.5097694397,-1.66628478837e-06,0.00288967191587171,-0.0273343995214,6
31.5,234.75,16.2350006104,-4171.5,358.295257568,34.8504295349,209.230728149,0.14549998939,-6.50765800476,9.34505635541e-07,0.00288967191587171,-0.0273343995214,6
31.5,235,16.0419998169,-4240,191.383636475,48.2402496338,149.089920044,0.160500004888,-6.50035572052,1.60652041359e-06,0.00288909251937881,-0.0374572984874,6
31.5,235.25,16.0662498474,-4232.375,204.482559204,46.3691482544,193.366088867,0.154363632202,-6.59617614746,-1.02647413769e-06,0.00288909251937881,-0.0374572984874,6
31.5,235.5,16.0555553436,-4224.5,240.150268555,33.0807189941,223.337005615,0.14849999547,-6.51315641403,-4.23957953899e-06,0.00115770879902378,-0.0481984987855,6
31.5,235.75,16.2381267548,-4165,120.68183136,27.9940052032,185.027862549,0.139555543661,-7.00441741943,-2.88338924292e-06,0.00115770879902378,-0.0481984987855,6
31.5,236,16.4750003815,-4157.375,81.4024429321,31.6414909363,181.83303833,0.108000010252,-7.12509298325,1.71166789187e-07,0.000579890767969269,-0.0178152993321,6
31.5,236.25,16.3225002289,-4127.5,117.075843811,31.0085964203,205.765701294,0.136444434524,-6.96230459213,4.91092642108e-08,0.000579890767969269,-0.0178152993321,6
31.5,236.5,16.2112503052,-4100.5,47.5485229492,21.3000469208,202.263763428,0.148699998856,-6.81202697754,8.22439574222e-08,1.32171962346563e-06,0.0406323000789,6
31.5,236.75,16.2024993896,-4108.5,121.663490295,23.2010746002,225.278442383,0.149000003934,-6.61725854874,8.22439574222e-08,1.32171962346563e-06,0.0406323000789,6
