"lat","lon","sst","bathy","bathyrms","slope","aspect","chl","uy10","wekm","eke","sshd"
40.5,236.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.5,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.5,236.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.5,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,237.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,237.5,NA,NA,NA,NA,NA,155.835754395,NA,NA,NA,NA
40.5,237.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,238.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,238.75,9.30000019073,NA,NA,NA,NA,102.164672852,NA,NA,NA,NA
40.5,239,NA,NA,NA,NA,NA,14.5469999313,NA,NA,NA,NA
40.5,239.25,NA,NA,NA,NA,NA,16.1009998322,NA,NA,NA,NA
40.5,239.5,13.2100000381,NA,NA,NA,NA,19.6395988464,NA,NA,NA,NA
40.5,239.75,12.0450000763,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,240.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,240.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,241.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,241.5,12.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,241.75,12.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,242.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,242.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,242.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,243.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,243.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.5,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,225,13.6375007629,-4139.75,218.416809082,23.8393478394,222.239929199,0.180000007153,-2.78375840187,5.54560585897e-07,0.000232297209546413,0.103880003095
40.75,225.25,13.5850000381,-4068.625,331.143493652,37.2279891968,209.617965698,0.193000003695,-2.53048229218,5.54560585897e-07,0.000232297209546413,0.103880003095
40.75,225.5,13.5258340836,-4021,346.344848633,23.1704540253,204.349822998,0.191500008106,-2.83558487892,-3.1651604786e-06,0.000224594814776963,0.0834086984396
40.75,225.75,13.6400003433,-3993.5,359.487182617,21.6520748138,203.37020874,0.158250004053,-3.26460266113,-2.62350408775e-06,0.000224594814776963,0.0834086984396
40.75,226,13.7399997711,-4006,223.553268433,14.4447364807,182.703170776,0.135000005364,-3.12891125679,3.38884683515e-06,8.21546286611927e-05,0.0746736973524
40.75,226.25,14.220000267,-3986.75,217.060958862,13.8518915176,211.38885498,0.127416670322,-2.66087007523,-1.50152368406e-06,8.21546286611927e-05,0.0746736973524
40.75,226.5,14.470000267,-3916.5,255.597351074,30.5861282349,209.698867798,0.134000003338,-2.94908976555,-9.18474052014e-06,0.000147792039525187,0.0949029996991
40.75,226.75,14.5100002289,-3908.375,62.9562721252,23.6948509216,196.692764282,0.142749994993,-3.21452379227,-1.15877116968e-06,0.000147792039525187,0.0949029996991
40.75,227,14.3274993896,-3851,186.27331543,25.2940578461,163.731323242,0.152333334088,-3.47670292854,-5.09335995957e-06,8.41384672917118e-05,0.118795998394
40.75,227.25,14.375,-3802,164.164505005,22.094877243,155.346588135,0.163499996066,-3.76992678642,-3.33943762598e-06,8.41384672917118e-05,0.118795998394
40.75,227.5,14.4500007629,-3852,42.3627471924,16.5570335388,158.487747192,0.178500011563,-3.54520177841,-1.84777422874e-06,0.000521436633544759,0.106710001826
40.75,227.75,14.7508335114,-3804.75,97.6843261719,17.7834377289,169.229858398,0.180800005794,-4.0175318718,-9.67525124906e-07,0.000521436633544759,0.106710001826
40.75,228,14.8074998856,-3753.25,106.779724121,20.9848861694,188.809448242,0.180600002408,-4.41045856476,-1.09352777145e-06,0.000815648815543483,0.074531301856
40.75,228.25,14.9300003052,-3663,75.5463104248,17.4275760651,216.360870361,0.175999999046,-4.50749731064,1.65921971984e-06,0.000815648815543483,0.074531301856
40.75,228.5,14.8283338547,-3596.375,48.4642715454,13.5078229904,191.404067993,0.177000001073,-4.31530857086,9.03503973859e-07,0.00142091319675546,0.0502942018211
40.75,228.75,14.6266670227,-3558.5,92.8626480103,12.4087057114,182.277587891,0.182999998331,-4.7426981926,-5.4927028259e-07,0.00142091319675546,0.0502942018211
40.75,229,14.4450006485,-3539.625,79.9053726196,15.8654031754,187.072647095,0.198399990797,-4.86126899719,2.33143111927e-07,0.00190666089035474,0.0273912008852
40.75,229.25,14.1300001144,-3570,94.8928756714,18.8341312408,172.458435059,0.228800013661,-4.97094869614,4.42572400061e-06,0.00190666089035474,0.0273912008852
40.75,229.5,14.0075006485,-3498,721.508728027,37.9652481079,209.585418701,0.252000004053,-4.71291017532,1.23595407331e-06,0.00099081083716911,0.012774400413
40.75,229.75,13.9739990234,-3125.25,699.572875977,87.2688903809,194.844894409,0.265454560518,-3.9454240799,-2.53715529652e-06,0.00099081083716911,0.012774400413
40.75,230,14.0729999542,-3192,333.113494873,45.9067878723,186.647247314,0.267999976873,-4.00086450577,-1.43038175793e-06,0.000424971194817669,0.0252940002829
40.75,230.25,14.1400003433,-3173.25,142.959777832,35.7102661133,173.353042603,0.265333324671,-4.37299871445,-1.63017909927e-06,0.000424971194817669,0.0252940002829
40.75,230.5,14.1179990768,-3115,198.552566528,31.7900371552,125.669006348,0.285166651011,-4.03769016266,-6.26536973414e-07,0.000329014622965937,0.0479701012373
40.75,230.75,14.0130004883,-3225.25,107.896316528,11.4100618362,115.050743103,0.302750021219,-4.27811193466,5.46051467154e-07,0.000329014622965937,0.0479701012373
40.75,231,13.986000061,-3213,232.262512207,23.4741172791,184.499420166,0.309555590153,-4.19668865204,-1.81948269073e-06,0.000393090249786349,0.0721255987883
40.75,231.25,13.920715332,-3160,196.51550293,33.8339042664,182.145141602,0.323166638613,-4.35942935944,6.46707505325e-08,0.000393090249786349,0.0721255987883
40.75,231.5,13.6362495422,-3160,155.085494995,28.9068317413,175.557739258,0.336750000715,-4.69966602325,3.63404933523e-06,0.00137669245643744,0.0921377018094
40.75,231.75,13.4250001907,-3182.625,188.357330322,29.1338977814,188.413299561,0.340375006199,-4.17070245743,3.28624923895e-06,0.00137669245643744,0.0921377018094
40.75,232,13.1787500381,-3079,268.213500977,46.9983901978,202.920593262,0.327374994755,-4.32219648361,5.64292122363e-06,0.00795106954703042,0.0722294002771
40.75,232.25,12.7516670227,-2978,214.061584473,40.7883987427,184.652404785,0.339400023222,-4.53117370605,4.66852407044e-06,0.00795106954703042,0.0722294002771
40.75,232.5,12.0866670609,-3202.5,218.953674316,29.2385616302,150.086547852,0.421818137169,-4.09715175629,1.17888669138e-06,0.00859417860788117,-0.0179827995598
40.75,232.75,11.5508337021,-3015,334.926544189,46.4988708496,180.476821899,0.574499964714,-4.0014629364,6.95680910212e-07,0.00859417860788117,-0.0179827995598
40.75,233,11.0424995422,-3111,113.689605713,24.3447990417,156.987670898,0.689249932766,-3.63431310654,4.72218346204e-07,0.00358976818892423,-0.104170002043
40.75,233.25,11.2033338547,-3133.75,29.9101772308,8.65544891357,167.918411255,0.710749983788,-3.99345493317,1.32245656914e-06,0.00358976818892423,-0.104170002043
40.75,233.5,11.4530000687,-3133,23.4363975525,7.70482397079,183.301818848,0.640833318233,-3.64651250839,-1.04040009319e-06,0.000371270276512015,-0.103813000023
40.75,233.75,11.470998764,-3129.5,15.588971138,6.20996570587,178.226699829,0.43057140708,-3.53760170937,-4.34841876995e-06,0.000371270276512015,-0.103813000023
40.75,234,11.482000351,-3122,16.9466609955,5.73947048187,235.232757568,0.414166659117,-3.2498831749,1.09544401994e-07,1.4663708281145e-05,-0.0722229033709
40.75,234.25,11.5275001526,-3078.5,25.7278747559,7.29510879517,254.469787598,0.411666661501,-2.80246520042,3.03758656628e-06,1.4663708281145e-05,-0.0722229033709
40.75,234.5,11.4512500763,-2979.375,89.4875106812,9.24670886993,273.005401611,0.438222229481,-2.94510340691,4.62483740193e-06,1.53272575137235e-05,-0.0386383011937
40.75,234.75,11.2749996185,-2870,63.4989700317,11.4015893936,280.569488525,0.488375008106,-2.30740594864,4.43569615527e-06,1.53272575137235e-05,-0.0386383011937
40.75,235,11.0531244278,-2726,162.127426147,22.0897274017,267.1690979,0.539272725582,-2.0918712616,5.67363304071e-06,2.90625893156684e-05,-0.0154900001362
40.75,235.25,10.8549995422,-1164,594.049621582,64.773651123,265.169464111,0.635250031948,-1.36345899105,6.94287564329e-06,2.90625893156684e-05,-0.0154900001362
40.75,235.5,10.6338882446,-275.5,247.634902954,21.5730800629,284.428192139,0.882859110832,-0.815648436546,7.52377400204e-06,5.32576522806471e-05,0.00417004991323
40.75,235.75,10.5583333969,-53.5,27.2350292206,6.63999652863,-1,1.47949981689,NA,2.74255471595e-05,5.32576522806471e-05,0.00417004991323
40.75,236,10.4716663361,NA,NA,NA,NA,3.62438893318,NA,NA,NA,0.025344600901
40.75,236.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.75,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.75,236.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025344600901
40.75,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,237.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,237.5,NA,NA,NA,NA,NA,62.5055007935,NA,NA,NA,NA
40.75,237.75,NA,NA,NA,NA,-1,62.5055007935,NA,NA,NA,NA
40.75,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,238.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,238.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,239,NA,NA,NA,NA,NA,19.4575004578,NA,NA,NA,NA
40.75,239.25,NA,NA,NA,NA,NA,16.1009998322,NA,NA,NA,NA
40.75,239.5,NA,NA,NA,NA,NA,16.169500351,NA,NA,NA,NA
40.75,239.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,240.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,240.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,241.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,241.5,12.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,241.75,12.875,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,242.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,242.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,242.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,243.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,243.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40.75,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,225,13.7449998856,-4031,42.5202293396,19.3493537903,234.385192871,0.156000003219,-2.45316267014,2.9002926567e-06,0.00182189023209987,0.0909212008119
41,225.25,13.5,-4018.5,90.7201004028,18.5988883972,209.375976562,0.167750000954,-2.47625303268,5.54560585897e-07,0.00182189023209987,0.0909212008119
41,225.5,13.2250003815,-4017.75,140.261352539,19.4357662201,174.559768677,0.17199999094,-2.74292707443,1.05919696125e-06,0.00132885807237664,0.0730225965381
41,225.75,13.3199996948,-4017.75,42.9214248657,14.2697076797,207.435424805,0.155499994755,-3.17228746414,-1.80368954261e-06,0.00132885807237664,0.0730225965381
41,226,13.5200004578,-3999.5,31.7693939209,10.0606651306,219.927383423,0.141000002623,-3.05911302567,-1.05910055481e-06,0.00116762498210692,0.0682386010885
41,226.25,14.1550006866,-3926.5,49.6335754395,11.1922330856,215.873977661,0.130999997258,-3.02847242355,-3.66053029666e-07,0.00116762498210692,0.0682386010885
41,226.5,14.3100004196,-3861.375,58.4267272949,15.4381532669,209.28062439,0.130416661501,-3.48801517487,-2.82679388874e-06,0.00132344588781313,0.0817179977894
41,226.75,14.1949996948,-3840,74.6033782959,20.3954811096,218.993148804,0.142000004649,-3.89742827415,-2.82679388874e-06,0.00132344588781313,0.0817179977894
41,227,14.1975002289,-3720,71.653678894,19.1742992401,176.596069336,0.152333334088,-3.64301109314,-7.48655054394e-07,0.00155370507238106,0.0968760997057
41,227.25,14.3350000381,-3716.25,44.9065208435,12.8017702103,148.040710449,0.162000000477,-3.92248153687,2.20203924073e-06,0.00155370507238106,0.0968760997057
41,227.5,14.404999733,-3767.5,78.7419662476,14.5449142456,163.498153687,0.17499999702,-3.74141764641,2.20203924073e-06,0.00164001698488888,0.0910404995084
41,227.75,14.1168336868,-3772.375,252.79598999,19.5959949493,177.109222412,0.183250010014,-4.22291183472,2.22706626118e-06,0.00164001698488888,0.0910404995084
41,228,14.2274999619,-3717,118.133575439,24.0568885803,203.795196533,0.181333348155,-3.91854190826,-2.36900723394e-06,0.00126803727104337,0.0741418972611
41,228.25,14.4699993134,-3653.75,87.2489013672,27.842338562,198.011260986,0.181600004435,-4.05369615555,-3.15404008688e-06,0.00126803727104337,0.0741418972611
41,228.5,14.4475002289,-3524.75,202.996185303,25.4801521301,188.063644409,0.195666670799,-4.21110439301,-4.99608586324e-06,0.000790233700610601,0.0430280007422
41,228.75,14.3812494278,-3481,53.688911438,17.68775177,184.016815186,0.208749994636,-4.62045717239,-3.20779531648e-06,0.000790233700610601,0.0430280007422
41,229,14.0687494278,-3489,94.7476959229,19.0122737885,183.554718018,0.231999993324,-4.42740154266,-4.96187340104e-07,0.000506664637923051,-0.00386848999187
41,229.25,13.8500003815,-3432,327.119476318,36.2356033325,179.145904541,0.252000004053,-4.66706943512,4.55386680187e-06,0.000506664637923051,-0.00386848999187
41,229.5,13.8587493896,-3234.375,275.970977783,48.4060325623,210.410339355,0.27312502265,-4.23033618927,6.32011551716e-06,0.000397780002530865,-0.0360832996666
41,229.75,13.8339996338,-3115,215.115783691,53.0647773743,194.432281494,0.29442858696,-4.9758644104,1.06714207959e-06,0.000397780002530865,-0.0360832996666
41,230,13.8830003738,-3081.25,137.649719238,48.9971046448,172.840118408,0.301571428776,-3.83629202843,-1.43038175793e-06,3.90539603162577e-05,-0.00222364999354
41,230.25,14.0270004272,-3083.5,154.24772644,33.6661109924,180.835128784,0.284499973059,-4.31041383743,-2.60116763684e-07,3.90539603162577e-05,-0.00222364999354
41,230.5,14.0442857742,-3240,164.642211914,12.8902368546,165.473831177,0.270125001669,-4.41403722763,4.06717930446e-08,0.000149593224681091,0.0413889996707
41,230.75,13.9969997406,-3254.5,68.2545394897,9.58006477356,149.630828857,0.268875002861,-4.20161771774,1.83054703484e-06,0.000149593224681091,0.0413889996707
41,231,13.9412498474,-3256.5,530.402954102,23.9974899292,163.073348999,0.284333318472,-3.45298171043,-3.31580031343e-06,0.000479448600042677,0.0652068033814
41,231.25,13.9241666794,-3210,326.365722656,21.840341568,188.007171631,0.309749990702,-4.61392354965,-3.31580031343e-06,0.000479448600042677,0.0652068033814
41,231.5,13.7575006485,-3216,89.1932678223,22.0661621094,188.245773315,0.328500002623,-4.27835512161,-1.80474626177e-06,0.00406880139837915,0.0557456016541
41,231.75,13.6674995422,-3166.125,127.013824463,46.9422874451,187.209655762,0.320399999619,-4.32839441299,3.28592773258e-06,0.00406880139837915,0.0557456016541
41,232,13.3625001907,-2917.125,266.991088867,68.2185440063,235.198913574,0.291874974966,-4.0990524292,3.72834006157e-06,0.00338591224933196,0.0263794008642
41,232.25,12.8633337021,-2620.5,240.437744141,83.4901199341,202.633255005,0.337999999523,-3.97435688972,2.88641876978e-06,0.00338591224933196,0.0263794008642
41,232.5,12.0662498474,-2854,338.479888916,75.0244522095,129.090682983,0.47800001502,-4.07084512711,4.73837417303e-06,0.00275879663081689,-0.028729500249
41,232.75,11.5537509918,-2661.5,248.74319458,82.4049530029,144.385421753,0.499874979258,-3.61783242226,3.90693139707e-06,0.00275879663081689,-0.028729500249
41,233,11.1637496948,-2954,199.534561157,45.2051963806,137.311859131,0.467999994755,-3.38974118233,8.42372571697e-07,0.00532852830635275,-0.0777741000056
41,233.25,11.2612495422,-3095,58.492767334,18.0471076965,174.221313477,0.488250017166,-3.54717040062,1.32245656914e-06,0.00532852830635275,-0.0777741000056
41,233.5,11.4758329391,-3095,59.3214416504,11.0658197403,167.002746582,0.445200026035,-3.15337443352,-1.43597878832e-06,0.00149928479853979,-0.0751907005906
41,233.75,11.3341665268,-3105,40.0528373718,7.76775789261,171.018539429,0.407200008631,-3.36706614494,1.51351844124e-06,0.00149928479853979,-0.0751907005906
41,234,11.1149997711,-3117,16.9937095642,5.23193597794,164.434509277,0.438142806292,-3.36108136177,2.83473355012e-06,0.000162432202615088,-0.0457894988358
41,234.25,11.0900001526,-3107,15.0519180298,4.63555049896,201.4453125,0.464833348989,-3.23106765747,2.83473355012e-06,0.000162432202615088,-0.0457894988358
41,234.5,11.1420001984,-3090,27.5783691406,4.91281986237,258.82824707,0.49920001626,-2.62664675713,3.70483712686e-06,5.30372285377279e-05,-0.0235939994454
41,234.75,11.0266675949,-3060,32.1481208801,6.79183912277,255.578918457,0.534375011921,-2.23456931114,3.67389043276e-06,5.30372285377279e-05,-0.0235939994454
41,235,10.8816671371,-2931,408.317840576,23.2533760071,258.883880615,0.538625001907,-2.22565960884,3.16120258503e-06,1.53928538791046e-05,-0.0214284993708
41,235.25,10.7964277267,-1170,405.456878662,42.0156021118,265.191772461,0.581624984741,-0.952004849911,3.42896396432e-06,1.53928538791046e-05,-0.0214284993708
41,235.5,10.7114992142,-548.5,197.710952759,27.5028553009,281.893249512,0.751999974251,-1.39948141575,3.42896396432e-06,NA,0.000862619956024
41,235.75,10.7322225571,-86,49.9049758911,8.8185043335,272.820617676,1.39736366272,NA,1.78982045327e-05,NA,0.000862619956024
41,236,10.5838832855,NA,NA,NA,NA,3.19400000572,NA,NA,NA,0.0224801991135
41,236.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0224801991135
41,236.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246732998639
41,236.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246732998639
41,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,237.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,237.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,237.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,238.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,238.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,238.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,239.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,239.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,239.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,240.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,240.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,241.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,241.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,241.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,242.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,242.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,242.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,243.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,243.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,243.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,244.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,244.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,244.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41.25,225,14.3199996948,-4021.25,102.889457703,20.5458984375,222.86831665,0.15733332932,-2.61365652084,-7.09208916305e-06,0.00182189023209987,0.0909212008119
41.25,225.25,13.5725002289,-3981,176.129257202,19.5964927673,203.582672119,0.150999993086,-2.56950473785,-4.73035925097e-06,0.00182189023209987,0.0909212008119
41.25,225.5,12.8775005341,-3955,149.033721924,19.5681781769,196.589202881,0.129500001669,-3.23066282272,8.13963026758e-07,0.00132885807237664,0.0730225965381
41.25,225.75,12.8824996948,-3940.125,47.9864692688,14.919210434,197.062896729,0.149250000715,-3.00907182693,-3.72915383196e-06,0.00132885807237664,0.0730225965381
41.25,226,12.9566679001,-3917.5,49.1114997864,13.2771282196,201.790588379,0.158749997616,-2.92990517616,-7.38774497222e-06,0.00116762498210692,0.0682386010885
41.25,226.25,13.6350002289,-3880,173.425491333,13.70819664,206.477081299,0.141499996185,-3.56890511513,-7.38774497222e-06,0.00116762498210692,0.0682386010885
41.25,226.5,13.9899997711,-3830.5,45.7765083313,13.2663488388,214.413299561,0.142999991775,-3.29869008064,-4.28655448559e-06,0.00132344588781313,0.0817179977894
41.25,226.75,14.0762500763,-3809.875,53.9512290955,15.2220392227,210.790725708,0.149499997497,-3.54756689072,-2.87274247057e-06,0.00132344588781313,0.0817179977894
41.25,227,14.1049995422,-3717,120.876174927,19.2573413849,181.224243164,0.152799993753,-3.69361662865,-7.48655054394e-07,0.00155370507238106,0.0968760997057
41.25,227.25,14.0649995804,-3666.5,38.303188324,14.7723808289,161.977966309,0.158500000834,-3.85935401917,2.28011549552e-06,0.00155370507238106,0.0968760997057
41.25,227.5,14.0100002289,-3671.5,34.1903190613,12.495880127,168.129867554,0.161666676402,-3.95041561127,1.2666529301e-06,0.00164001698488888,0.0910404995084
41.25,227.75,13.9549999237,-3678,40.4594230652,15.741932869,188.514572144,0.175999999046,-3.20242786407,2.49153436016e-06,0.00164001698488888,0.0910404995084
41.25,228,14.0966672897,-3661.5,73.4569320679,21.1986217499,190.248184204,0.184750005603,-4.02453613281,-2.13293014895e-06,0.00126803727104337,0.0741418972611
41.25,228.25,14.2650003433,-3628.75,148.751464844,24.5129432678,191.593994141,0.189999997616,-4.49631595612,-2.50911557487e-06,0.00126803727104337,0.0741418972611
41.25,228.5,14.1300001144,-3559.625,222.877639771,30.9283847809,198.247009277,0.215499997139,-4.35018205643,-3.13163059218e-06,0.000790233700610601,0.0430280007422
41.25,228.75,13.9783334732,-3502.5,191.137252808,31.9867019653,171.485427856,0.225749999285,-4.23688745499,-2.94878805107e-06,0.000790233700610601,0.0430280007422
41.25,229,13.8999996185,-3463,474.70904541,48.7779083252,189.488143921,0.238666653633,-3.86717844009,-2.97178189612e-06,0.000506664637923051,-0.00386848999187
41.25,229.25,13.8249998093,-3274.125,456.829620361,46.2145614624,207.455734253,0.282499998808,-3.8442902565,-2.98446298075e-06,0.000506664637923051,-0.00386848999187
41.25,229.5,13.7433328629,-3276.5,75.8246765137,20.1134872437,185.551605225,0.309999972582,-4.73664665222,-6.12997610006e-06,0.000397780002530865,-0.0360832996666
41.25,229.75,13.7975006104,-3176.75,366.691680908,33.9392280579,213.396896362,0.342142820358,-4.8213019371,-1.99856276595e-06,0.000397780002530865,-0.0360832996666
41.25,230,13.7600002289,-2949,453.509765625,51.9344711304,174.854354858,0.344666689634,-4.61376905441,6.63793070999e-06,3.90539603162577e-05,-0.00222364999354
41.25,230.25,13.7787494659,-2960.375,204.430908203,50.0907096863,161.920303345,0.301428556442,-4.69055843353,-2.60116763684e-07,3.90539603162577e-05,-0.00222364999354
41.25,230.5,13.9862499237,-3254.5,250.5519104,12.3186531067,153.951065063,0.274857133627,-4.15643692017,3.95259075958e-06,0.000149593224681091,0.0413889996707
41.25,230.75,14.0037498474,-3265.75,75.539352417,9.98585891724,138.594070435,0.258399993181,-4.23513841629,2.10192524719e-06,0.000149593224681091,0.0413889996707
41.25,231,14.0383338928,-3273.25,27.9472332001,12.0313272476,195.797317505,0.270399987698,-3.81967997551,1.55270629421e-06,0.000479448600042677,0.0652068033814
41.25,231.25,13.9849996567,-3226.75,60.905960083,13.0583181381,211.639144897,0.278200000525,-3.78590941429,2.20899119086e-06,0.000479448600042677,0.0652068033814
41.25,231.5,13.9624996185,-3198,70.4678726196,19.7470035553,182.670043945,0.276500016451,-3.9433567524,-8.01383123417e-07,0.00406880139837915,0.0557456016541
41.25,231.75,13.9350004196,-3146.625,161.661834717,38.8104896545,190.109405518,0.284666657448,-4.1154961586,-5.34567675459e-07,0.00406880139837915,0.0557456016541
41.25,232,13.6850004196,-3006,164.909927368,44.5559082031,243.256088257,0.284500002861,-4.51728057861,2.02711476049e-06,0.00338591224933196,0.0263794008642
41.25,232.25,12.5650005341,-2578,299.486907959,83.3231201172,250.130493164,0.33575001359,-4.06794023514,2.02711476049e-06,0.00338591224933196,0.0263794008642
41.25,232.5,12.0387506485,-2687.5,476.542053223,76.1487731934,168.778930664,0.543500006199,-4.60359430313,1.47064679368e-06,0.00275879663081689,-0.028729500249
41.25,232.75,11.7266664505,-2620.25,251.772857666,75.4234008789,171.204574585,0.510599970818,-3.61487078667,1.90969581126e-06,0.00275879663081689,-0.028729500249
41.25,233,11.3916664124,-2830.5,207.142837524,47.8480072021,126.19834137,0.460400015116,-3.28353047371,-1.71546082584e-06,0.00532852830635275,-0.0777741000056
